,track_id,track_title,track_artists,track_album,track_release_date,energy,loudness,tempo,valence,danceability,duration,playlist
0,6WdKzXgNyPeSOBI8OWN6Zp,OOH-AHH하게 Like OOH-AHH,TWICE,THE STORY BEGINS,2015-10-20,0.876,-1.166,141.997,0.694,0.72,03:35,tteokbokki
1,2aI2k39nfa3KFsa4JclQzw,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,2018-06-15,0.859,-3.922,139.931,0.39,0.671,03:29,tteokbokki
2,5COO2JgOmHIJ2jsXFwflz8,Breakthrough,TWICE,Breakthrough,2019-06-12,0.728,-3.338,112.006,0.616,0.868,03:37,tteokbokki
3,0u7aRGM7YmvtsmG5NSrNsO,Feel Special,TWICE,Feel Special,2019-09-23,0.959,-1.339,128.983,0.644,0.709,03:26,tteokbokki
4,4gjVhOuUPOpF23uKkcfVYU,What is Love?,TWICE,Summer Nights,2018-07-09,0.91,-1.578,169.982,0.602,0.573,03:28,tteokbokki
5,7lthOBXNue2IvedLRfkod8,HOME,BTS,MAP OF THE SOUL : PERSONA,2019-04-12,0.799,-4.625,142.991,0.535,0.633,03:54,tteokbokki
6,4QcHRRDS0ayymLybzKNZq4,Heart Shaker,TWICE,Merry & Happy,2017-12-11,0.943,-0.532,164.059,0.855,0.565,03:06,tteokbokki
7,4yHirr98dp1NGM569hne9p,KNOCK KNOCK,TWICE,TWICEcoaster : LANE 2,2017-02-20,0.968,-2.636,129.972,0.476,0.673,03:15,tteokbokki
8,0x9y2S5meCeLvHz6WAGjxu,SIGNAL,TWICE,SIGNAL,2017-05-15,0.771,-2.565,207.86,0.63,0.616,03:16,tteokbokki
9,06rOypJlNqSmHXT3FymVp6,GET LOUD,TWICE,Feel Special,2019-09-23,0.956,-3.636,119.999,0.851,0.727,03:06,tteokbokki
10,4xR7N8Y9OgSkGmhn5WefmQ,하루에 세번 THREE TIMES A DAY,TWICE,SIGNAL,2017-05-15,0.747,-3.61,152.003,0.732,0.638,03:11,tteokbokki
11,5jJWV34duiWVCQwGSFo463,HOT,TWICE,FANCY YOU,2019-04-22,0.565,-6.775,119.965,0.776,0.755,02:57,tteokbokki
12,3rhlUWruyuJXfR2yX1wSVu,TT,TWICE,TWICEcoaster: LANE1,2016-10-24,0.853,-4.398,129.946,0.399,0.708,03:32,tteokbokki
13,3D75hig6Ahi4Nihwd37XWj,GIRLS LIKE US,TWICE,FANCY YOU,2019-04-22,0.698,-4.367,97.988,0.681,0.724,02:38,tteokbokki
14,4UrwWEoLgWhunBElUtoQDX,Headphone 써 My Headphones on,TWICE,PAGE TWO,2016-04-25,0.649,-5.389,101.977,0.211,0.648,03:16,tteokbokki
15,5Z4aqpT39KpY8gbHoJWdou,Egotistic,MAMAMOO,RED MOON,2018-07-16,0.833,-3.314,97.898,0.595,0.616,03:16,tteokbokki
16,24nK8tW7Pt3Inh2utttuoG,HIP,MAMAMOO,reality in BLACK,2019-11-14,0.731,-4.581,138.032,0.824,0.782,03:15,tteokbokki
17,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),"BTS, Halsey",MAP OF THE SOUL : PERSONA,2019-04-12,0.862,-4.757,119.991,0.798,0.645,03:49,tteokbokki
18,2wVDWtLKXunswWecARNILj,SOLO,JENNIE,SOLO,2018-11-12,0.642,-5.165,95.045,0.388,0.751,02:49,tteokbokki
19,3yHQKddM8SVCRnuPSo3HPN,BOOMBAYAH,BLACKPINK,SQUARE ONE,2016-08-08,0.836,-3.282,124.969,0.387,0.658,04:00,tteokbokki
20,3CV5ak1oN85Vjx1NHiLK7H,BAE BAE,BIGBANG,MADE,2016-12-13,0.63,-4.914,140.011,0.402,0.687,02:49,tteokbokki
21,0y4c7qajdQDZ55PZ7RkwyG,LOVE ME LOVE ME,WINNER,OUR TWENTY FOR,2017-08-04,0.816,-4.46,105.993,0.746,0.754,03:37,tteokbokki
22,7DAO3kg4MR5Q3K2IzlUTbN,TURN IT UP,TWICE,FANCY YOU,2019-04-22,0.811,-3.544,119.988,0.956,0.827,03:07,tteokbokki
23,1fRaznZsAB2i63TtmYv2Hc,La Vie en Rose,IZ*ONE,COLOR*IZ,2018-10-29,0.908,-1.211,115.975,0.606,0.698,03:38,tteokbokki
24,6SSC9KZQaxBdyipKRigrFC,Heart Attack (츄),LOONA,Chuu,2017-12-28,0.857,-3.457,99.014,0.75,0.663,03:14,tteokbokki
25,54s6sdPuMjVtdB5d5KFzTC,Save Me,BTS,The Most Beautiful Moment in Life: Young Forever,2016-05-02,0.823,-3.48,139.948,0.539,0.614,03:16,tteokbokki
26,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,Red Velvet,The Perfect Red Velvet - The 2nd Album Repackage,2018-01-29,0.736,-3.801,149.985,0.814,0.714,03:30,tteokbokki
27,7nKQ5WAcjnG48knyLuo8gO,Red Flavor,Red Velvet,The Red Summer - Summer Mini Album,2017-07-09,0.917,-3.315,125.042,0.515,0.709,03:11,tteokbokki
28,6ceKChoZYLdw24Ph1CDFUJ,BDZ,TWICE,BDZ,2018-09-12,0.862,-2.718,137.93,0.668,0.715,03:17,tteokbokki
29,5WitNasXEIRptoLIQUcXMx,Décalcomanie,MAMAMOO,MEMORY,2016-11-07,0.859,-2.384,115.434,0.541,0.648,03:35,tteokbokki
30,6KnkYUz3zXQnftT1fzZcDL,다시 해줘 Do it again,TWICE,THE STORY BEGINS,2015-10-20,0.936,-0.948,136.983,0.817,0.73,03:26,tteokbokki
31,7e7VjLxO5xJINHvnRytrqi,PLAYING WITH FIRE,BLACKPINK,SQUARE TWO,2016-11-01,0.758,-4.511,97.037,0.674,0.707,03:17,tteokbokki
32,2MODoWGuNV60V7X9JRmcFh,Taller than You,MAMAMOO,Melting,2016-02-26,0.684,-3.99,200.316,0.757,0.732,03:04,tteokbokki
33,7zFBtYAVURF3bUVqEQ6UUu,ICY,ITZY,IT'z ICY,2019-07-29,0.904,-2.819,124.979,0.814,0.801,03:11,tteokbokki
34,60zxdAqWtdDu0vYsbXViA7,FANCY,TWICE,FANCY YOU,2019-04-22,0.866,-2.138,132.023,0.795,0.699,03:33,tteokbokki
35,76ziL4M1nP9psv11be5812,Dance The Night Away,TWICE,Summer Nights,2018-07-09,0.861,-2.905,118.004,0.78,0.711,03:00,tteokbokki
36,71vPAjlG1x606483GTJNhY,FIESTA,IZ*ONE,BLOOM*IZ,2020-02-17,0.927,-2.105,122.999,0.738,0.758,03:37,tteokbokki
37,7w3pIUjz7BTTqj9uAws40m,So What,LOONA,[#],2020-02-05,0.947,-2.437,125.082,0.511,0.608,03:18,tteokbokki
38,3jM4UiYD4GLhlbDzGRVkkX,200%,AKMU,PLAY,2014-04-07,0.638,-4.911,102.06,0.872,0.853,03:13,tteokbokki
39,6f4wghlwYWGLqGEIKc6HDQ,You Calling My Name,GOT7,Call My Name,2019-11-04,0.667,-4.061,111.02,0.514,0.813,03:14,tteokbokki
40,4hRA2rCPaCOpoEIq5qXaBz,Inferiority Complex,"Park Kyung, EUNHA",Inferiority Complex,2016-05-25,0.796,-4.277,102.249,0.892,0.761,03:24,tteokbokki
41,4TArUx34wOehwpnbXlKBQY,LION,(G)I-DLE,Queendom < FINAL Comeback >,2019-10-25,0.726,-5.168,109.991,0.182,0.737,03:30,tteokbokki
